"Id","SalePrice"
2850,288595.535730564
2851,251260.596562435
2852,247572.398211487
2853,239046.901252449
2854,142667.146104784
2855,207167.425468681
2856,203848.506475882
2857,190989.581876242
2858,206268.085041298
2859,125145.666247884
2860,130989.995411506
2861,128513.878998832
2862,181279.791752844
2863,128529.109956662
2864,246599.092378013
2865,143801.196415669
2866,153109.25439265
2867,100442.673907125
2868,104384.379119008
2869,124259.011592827
2870,131606.028016563
2871,83456.5092394306
2872,48382.3796082524
2873,112976.073485866
2874,144549.589615777
2875,127070.724833842
2876,160283.309075496
2877,135632.458022214
2878,170942.873197739
2879,137868.507067059
2880,101314.387696787
2881,159677.168822991
2882,169268.867067577
2883,187384.580830412
2884,196041.048733508
2885,188242.919623699
2886,225349.965858681
2887,109603.048999953
2888,139376.965050579
2889,51912.6813714879
2890,81625.7952040688
2891,140473.373292638
2892,62719.833560473
2893,96030.6097488919
2894,63890.6746279283
2895,315407.114529369
2896,275156.816304522
2897,206600.53414036
2898,148746.91815965
2899,220723.746134548
2900,164256.755869382
2901,224421.019219127
2902,197638.642456047
2903,344618.287877667
2904,354360.742575892
2905,117429.708683039
2906,201756.190182691
2907,106000.944583693
2908,136260.474689
2909,151845.125033615
2910,77685.3437568045
2911,83105.967005201
2912,147898.163006159
2913,90455.7786726418
2914,77683.0057202639
2915,86918.6015534293
2916,87478.1079037916
2917,176683.159708821
2918,121904.154712263
2919,219374.455962799
